2.266968542543289777e-01;-7.722618866120075642e-01;1.544523773223958951e+00
2.266953255926507926e-01;-7.722642004864027632e-01;1.544517445640447573e+00
2.266922730247618589e-01;-7.722688164243189934e-01;1.544504822272627198e+00
2.266877016642930565e-01;-7.722757211474287065e-01;1.544485924255311504e+00
2.266816166315703540e-01;-7.722849013803608775e-01;1.544460772719963737e+00
2.266740230385111132e-01;-7.722963438498430255e-01;1.544429388805292458e+00
2.266649259996481314e-01;-7.723100352852177997e-01;1.544391793647089006e+00
2.266543306326270768e-01;-7.723259624230253140e-01;1.544348008376262626e+00
2.266422420472613553e-01;-7.723441119928484699e-01;1.544298054119748409e+00
2.266286653543116147e-01;-7.723644707296460910e-01;1.544241952010396712e+00
2.266136056657394315e-01;-7.723870253765210414e-01;1.544179723171512864e+00
2.265970680911477686e-01;-7.724117626722345475e-01;1.544111388725404099e+00
2.265790577356316671e-01;-7.724386693643348067e-01;1.544036969783021851e+00
2.265595797144010215e-01;-7.724677322017541314e-01;1.543956487469206884e+00
2.265386391306828950e-01;-7.724989379464667349e-01;1.543869962893498204e+00
2.265162410895764644e-01;-7.725322733615889170e-01;1.543777417161258381e+00
2.264923906819180932e-01;-7.725677252110529913e-01;1.543678871377204942e+00
2.264670930087177569e-01;-7.726052802719237667e-01;1.543574346635766092e+00
2.264403531745786402e-01;-7.726449253270611939e-01;1.543463864029386290e+00
2.264121762702390461e-01;-7.726866471597169106e-01;1.543347444645673416e+00
2.263825673866823873e-01;-7.727304325675904417e-01;1.543225109563371777e+00
2.263515316219093521e-01;-7.727762683509648012e-01;1.543096879856581838e+00
2.263190740555294511e-01;-7.728241413180051422e-01;1.542962776593970187e+00
2.262851997738255239e-01;-7.728740382867540504e-01;1.542822820837443709e+00
2.262499138604907312e-01;-7.729259460895456790e-01;1.542677033639118012e+00
2.262132213934626157e-01;-7.729798515573101936e-01;1.542525436044172915e+00
2.261751274496607289e-01;-7.730357415395927578e-01;1.542368049085762527e+00
2.261356370995884213e-01;-7.730936028931618686e-01;1.542204893796656373e+00
2.260947554102993584e-01;-7.731534224808989109e-01;1.542035991198382971e+00
2.260524874470841161e-01;-7.732151871830940104e-01;1.541861362304418614e+00
2.260088382763703052e-01;-7.732788838846139656e-01;1.541681028122649844e+00
2.259638129564299491e-01;-7.733444994833920116e-01;1.541495009648093495e+00
2.259174165421549418e-01;-7.734120208928710882e-01;1.541303327867934447e+00
2.258696540872466296e-01;-7.734814350376617575e-01;1.541106003756591347e+00
2.258205306383445354e-01;-7.735527288481667263e-01;1.540903058281110072e+00
2.257700512379377245e-01;-7.736258892755659700e-01;1.540694512398260274e+00
2.257182209250053750e-01;-7.737009032795846286e-01;1.540480387056314404e+00
2.256650447330762754e-01;-7.737777578346508589e-01;1.540260703184996860e+00
2.256105276920903902e-01;-7.738564399233076596e-01;1.540035481708433407e+00
2.255546748274347701e-01;-7.739369365497011932e-01;1.539804743540795995e+00
2.254974911605599208e-01;-7.740192347305401288e-01;1.539568509577847299e+00
2.254389817086479009e-01;-7.741033214950638897e-01;1.539326800709174492e+00
2.253791514866037293e-01;-7.741891838910823775e-01;1.539079637809224632e+00
2.253180054994858572e-01;-7.742768089799140219e-01;1.538827041741688273e+00
2.252555487478588858e-01;-7.743661838375145434e-01;1.538569033357756854e+00
2.251917862298383199e-01;-7.744572955563628902e-01;1.538305633496228619e+00
2.251267229393421332e-01;-7.745501312503725311e-01;1.538036862980821207e+00
2.250603638581170352e-01;-7.746446780432427737e-01;1.537762742625454315e+00
2.249927139725920455e-01;-7.747409230762490884e-01;1.537483293226044045e+00
2.249237782577483968e-01;-7.748388535106633945e-01;1.537198535565432067e+00
2.248535616837715190e-01;-7.749384565253039092e-01;1.536908490414570894e+00
2.247820692110237550e-01;-7.750397193137681384e-01;1.536613178524255607e+00
2.247093058010899702e-01;-7.751426290882009740e-01;1.536312620635019277e+00
2.246352764087717890e-01;-7.752471730807760641e-01;1.536006837471763697e+00
2.245599859822449140e-01;-7.753533385395948718e-01;1.535695849744057595e+00
2.244834394620138784e-01;-7.754611127356726419e-01;1.535379678148231397e+00
2.244056417809990600e-01;-7.755704829627514396e-01;1.535058343357432076e+00
2.243265978674069683e-01;-7.756814365279482981e-01;1.534731866037155612e+00
2.242463126406470386e-01;-7.757939607559637407e-01;1.534400266832322890e+00
2.241647910259011167e-01;-7.759080429966291881e-01;1.534063566370262865e+00
2.240820379269330975e-01;-7.760236706168254228e-01;1.533721785266186854e+00
2.239980582509529250e-01;-7.761408310038766523e-01;1.533374944117655181e+00
2.239128568944607767e-01;-7.762595115678920799e-01;1.533023063509211914e+00
2.238264387492578944e-01;-7.763796997396876787e-01;1.532666163995369146e+00
2.237388086967435907e-01;-7.765013829730496031e-01;1.532304266123103664e+00
2.236499716130996851e-01;-7.766245487434417782e-01;1.531937390417718703e+00
2.235599323671086103e-01;-7.767491845445217979e-01;1.531565557386662890e+00
2.234686958229486764e-01;-7.768752778967015216e-01;1.531188787521625239e+00
2.233762668398875662e-01;-7.770028163428408519e-01;1.530807101291284056e+00
2.232826502636147126e-01;-7.771317874496767031e-01;1.530420519151420411e+00
2.231878509301189473e-01;-7.772621788043152513e-01;1.530029061528871415e+00
2.230918736817041892e-01;-7.773939780190712856e-01;1.529632748847279622e+00
2.229947233450302602e-01;-7.775271727264850830e-01;1.529231601502518467e+00
2.228964048711247481e-01;-7.776617480028041873e-01;1.528825637276881144e+00
2.227969230737904816e-01;-7.777976915159530158e-01;1.528414876539138545e+00
2.226962827601815242e-01;-7.779349909655818296e-01;1.527999339635758957e+00
2.225944887319713794e-01;-7.780736340718356070e-01;1.527579046894825821e+00
2.224915457824812870e-01;-7.782136085785751334e-01;1.527154018625037635e+00
2.223874586906523232e-01;-7.783549022545875884e-01;1.526724275113572338e+00
2.222822322293701580e-01;-7.784975029003878833e-01;1.526289836630363883e+00
2.221758711703394895e-01;-7.786413983354363300e-01;1.525850723416729116e+00
2.220683802723126543e-01;-7.787865764082400055e-01;1.525406955698192180e+00
2.219597642861083908e-01;-7.789330249898924752e-01;1.524958553675782591e+00
2.218500279513251072e-01;-7.790807319811346998e-01;1.524505537532174104e+00
2.217391760092332909e-01;-7.792296853105161736e-01;1.524047927431006366e+00
2.216272131833260939e-01;-7.793798729303164086e-01;1.523585743505311729e+00
2.215141441508292064e-01;-7.795312796455270421e-01;1.523119002787125309e+00
2.213999736240718219e-01;-7.796838934394338949e-01;1.522647725388690088e+00
2.212847063071206044e-01;-7.798377023187982315e-01;1.522171931402200862e+00
2.211683468030983535e-01;-7.799926999436965769e-01;1.521691645905320911e+00
2.210508997992852442e-01;-7.801488744139177811e-01;1.521206888910087152e+00
2.209323699687149867e-01;-7.803062138543602755e-01;1.520717680415144768e+00
2.208127619791108720e-01;-7.804647064211328589e-01;1.520224040397026855e+00
2.206920804900223410e-01;-7.806243402957456778e-01;1.519725988799057514e+00
2.205703301491130919e-01;-7.807851036892778929e-01;1.519223545548539445e+00
2.204475155884356163e-01;-7.809469848449710483e-01;1.518716730544384053e+00
2.203236414474611660e-01;-7.811099720307266292e-01;1.518205563659560164e+00
2.201987123478974240e-01;-7.812740535447852963e-01;1.517690064752074131e+00
2.200727328989651455e-01;-7.814392177141462614e-01;1.517170253651080492e+00
2.199457077080502476e-01;-7.816054528948866986e-01;1.516646150160799955e+00
2.198176413712578103e-01;-7.817727474730747916e-01;1.516117774059623224e+00
2.196885384728445578e-01;-7.819410898663683440e-01;1.515585145106547849e+00
2.195584035863052397e-01;-7.821104685215755081e-01;1.515048283031319221e+00
2.194272412861797139e-01;-7.822808719191608473e-01;1.514507207541072376e+00
2.192950573746029197e-01;-7.824522652718298721e-01;1.513961922507444546e+00
2.191618564141515901e-01;-7.826246370699309063e-01;1.513412447664784111e+00
2.190276429580196027e-01;-7.827979758349149497e-01;1.512858802721845919e+00
2.188924215499603865e-01;-7.829722701195030998e-01;1.512301007361638305e+00
2.187561967242488137e-01;-7.831475085078816178e-01;1.511739081241268989e+00
2.186189730056189717e-01;-7.833236796158749016e-01;1.511173043991789422e+00
2.184807549092268320e-01;-7.835007720911217888e-01;1.510602915218051123e+00
2.183415469406018716e-01;-7.836787746132475307e-01;1.510028714498546476e+00
2.182013535956018047e-01;-7.838576758940457578e-01;1.509450461385265729e+00
